Time,Total,Generator
3607,14.6193912841,5
3608,14.6119306075,5
3609,14.6009693889,5
3610,14.589112833,5
3611,14.5871890854,5
3612,14.5827420821,5
3613,14.5810134744,5
3614,14.5768870733,5
3615,14.5756965201,5
3616,14.5632042233,5
3617,14.5622713781,5
3618,14.5621818363,5
3619,14.5522643044,5
3620,14.5507440866,5
3621,14.5479361509,5
3622,14.5460795092,5
3623,14.5456060653,5
3624,14.5378604794,5
3625,14.5361471823,5
3626,14.5348529348,5
3627,14.5346779154,5
3628,14.52922923,5
3629,14.528044014,5
3630,14.5191366076,5
3631,14.5163546862,5
3632,14.5006036544,5
3633,14.4973146625,5
3634,14.4844543417,5
3635,14.4830269196,5
3636,14.468209471,5
3637,14.4628996258,5
3638,14.4514218576,5
3639,14.4388404939,5
3640,14.4324882133,5
3641,14.4320518968,5
3642,14.4286286498,5
3643,14.4252455249,5
3644,14.4129983747,5
3645,14.4077407416,5
3646,14.4042217644,5
3647,14.4000841433,5
3648,14.394733252,5
3649,14.3821286581,5
3650,14.3795651133,5
3651,14.3769663617,5
3652,14.374604416,5
3653,14.3705842391,5
3654,14.3683864891,5
3655,14.3633786547,5
3656,14.3576321403,5
3657,14.356052447,5
3658,14.3533009208,5
3659,14.3520821148,5
3660,14.3455189028,5
3661,14.3395715322,5
3662,14.3354926938,5
3663,14.3336357603,5
3664,14.3176046378,5
3665,14.3128936249,5
3666,14.2888398559,5
3667,14.2857229932,5
3668,14.2852720236,5
3669,14.2745374647,5
3670,14.2690044499,5
3671,14.2686800862,5
3672,14.2549091862,5
3673,14.2530159297,5
3674,14.2529970155,5
3675,14.2517949897,5
3676,14.2489909449,5
3677,14.2404277463,5
3678,14.2365736153,5
3679,14.2360264711,5
3680,14.2336957654,5
3681,14.2211074369,5
3682,14.2125974395,5
3683,14.2053258731,5
3684,14.2000965192,5
3685,14.1953930259,5
3686,14.194325819,5
3687,14.1936173053,5
3688,14.19337311,5
3689,14.1932868226,5
3690,14.185760755,5
3691,14.1850162177,5
3692,14.180107306,5
3693,14.1747589329,5
3694,14.1742691715,5
3695,14.1629495717,5
3696,14.1476142034,5
3697,14.1368526877,5
3698,14.1361151251,5
3699,14.1309396249,5
3700,14.1216442894,5
3701,14.1126657249,5
3702,14.1084126407,5
3703,14.1072486189,5
3704,14.1005138397,5
3705,14.084264657,5
3706,14.0720265602,5
3707,14.070748808,5
3708,14.0691307619,5
3709,14.0655926444,5
3710,14.0604512675,5
3711,14.0572805672,5
3712,14.0510743799,5
3713,14.0486259655,5
3714,14.0457640319,5
3715,14.0390164495,5
3716,14.0324189773,5
3717,14.0321263632,5
3718,14.0285603773,5
3719,14.0282150453,5
3720,14.0271213152,5
3721,14.017261261,5
3722,14.0141723864,5
3723,14.0138885993,5
3724,14.0138405374,5
3725,14.0135060197,5
3726,14.0123179218,5
3727,14.009924885,5
3728,14.0096370334,5
3729,14.0019222081,5
3730,13.9987065698,5
3731,13.9950789884,5
3732,13.9928677387,5
3733,13.9828167817,5
3734,13.9769836389,5
3735,13.9713013474,5
3736,13.9707778327,5
3737,13.9681282484,5
3738,13.9675477499,5
3739,13.9562945239,5
3740,13.9527519151,5
3741,13.943637327,5
3742,13.9241696433,5
3743,13.9175645915,5
3744,13.9064715269,5
3745,13.9024557621,5
3746,13.9008757236,5
3747,13.8987522439,5
3748,13.8873654343,5
3749,13.8828164452,5
3750,13.8797652168,5
3751,13.8781543102,5
3752,13.8720987144,5
3753,13.8666734475,5
3754,13.8636790869,5
3755,13.8597313063,5
3756,13.858794369,5
3757,13.8521104276,5
3758,13.8487928502,5
3759,13.8418637254,5
3760,13.831193393,5
3761,13.8283048436,5
3762,13.8253780084,5
3763,13.8247109325,5
3764,13.7968604514,5
3765,13.7933837868,5
3766,13.7849428279,5
3767,13.7845993662,5
3768,13.7645212566,5
3769,13.7630369712,5
3770,13.7627102897,5
3771,13.7533512555,5
3772,13.7394674067,5
3773,13.7371383253,5
3774,13.7367223289,5
3775,13.7338656185,5
3776,13.7331680809,5
3777,13.7156512207,5
3778,13.7152213252,5
3779,13.7143358916,5
3780,13.7118091838,5
3781,13.7047697607,5
3782,13.6912306481,5
3783,13.6876494823,5
3784,13.6802946024,5
3785,13.6741810138,5
3786,13.6739723397,5
3787,13.6736446412,5
3788,13.6600120113,5
3789,13.6577017718,5
3790,13.6548794688,5
3791,13.6475355453,5
3792,13.6456636546,5
3793,13.6451771985,5
3794,13.6440977076,5
3795,13.6340151909,5
3796,13.6339729907,5
3797,13.6338025614,5
3798,13.6263818509,5
3799,13.6201098751,5
3800,13.6130750808,5
3801,13.6100060372,5
3802,13.6096481719,5
3803,13.6021101139,5
3804,13.5996879327,5
3805,13.5941548338,5
3806,13.5916789895,5
3807,13.5912296879,5
3808,13.5911509862,5
3809,13.5897613512,5
3810,13.5897557844,5
3811,13.5823203036,5
3812,13.572563989,5
3813,13.5626402079,5
3814,13.558582156,5
3815,13.5547700075,5
3816,13.5544975401,5
3817,13.5540045782,5
3818,13.5449680449,5
3819,13.5387496366,5
3820,13.5368499909,5
3821,13.5356471039,5
3822,13.5341008968,5
3823,13.5306656434,5
3824,13.5232155444,5
3825,13.520930686,5
3826,13.5201472933,5
3827,13.4951706658,5
3828,13.4932188589,5
3829,13.4928852396,5
3830,13.4923808516,5
3831,13.4904040447,5
3832,13.4801030634,5
3833,13.4737049587,5
3834,13.4629319968,5
3835,13.4628178372,5
3836,13.4338812703,5
3837,13.4276218002,5
3838,13.4196124253,5
3839,13.4182204513,5
3840,13.416218759,5
3841,13.4143427024,5
3842,13.4138826238,5
3843,13.4134414151,5
3844,13.411628841,5
3845,13.4111182276,5
3846,13.4071852634,5
3847,13.4069501306,5
3848,13.3895728434,5
3849,13.3784984137,5
3850,13.3765801726,5
3851,13.3698139065,5
3852,13.3622821391,5
3853,13.3603051598,5
3854,13.3599240789,5
3855,13.3584625311,5
3856,13.3520145391,5
3857,13.3493013892,5
3858,13.3468991559,5
3859,13.3467899553,5
3860,13.3384964261,5
3861,13.3352070754,5
3862,13.3277803493,5
3863,13.3245206983,5
3864,13.3223807441,5
3865,13.3160664073,5
3866,13.313254338,5
3867,13.3123453614,5
3868,13.3119572122,5
3869,13.3112044717,5
3870,13.3094982692,5
3871,13.309485397,5
3872,13.3056132243,5
3873,13.2999460677,5
3874,13.2953461121,5
3875,13.2925603424,5
3876,13.2921974757,5
3877,13.2870473701,5
3878,13.2837421296,5
3879,13.2809688472,5
3880,13.2780483929,5
3881,13.2717848499,5
3882,13.2705328065,5
3883,13.2684064413,5
3884,13.2619031273,5
3885,13.2618194601,5
3886,13.2521967558,5
3887,13.2499928396,5
3888,13.2437822232,5
3889,13.2408544509,5
3890,13.2408368147,5
3891,13.2334977348,5
3892,13.2328788048,5
3893,13.2318911958,5
3894,13.2307676131,5
3895,13.2267687039,5
3896,13.2254678466,5
3897,13.222301472,5
3898,13.2196654818,5
3899,13.2139196269,5
3900,13.2132371362,5
3901,13.1993957155,5
3902,13.1990305504,5
3903,13.1951053875,5
3904,13.1927251558,5
3905,13.1903880097,5
3906,13.1896010125,5
3907,13.1874623649,5
3908,13.1873677661,5
3909,13.1862488102,5
3910,13.1794666636,5
3911,13.175492891,5
3912,13.1754403765,5
3913,13.1702954871,5
3914,13.168213152,5
3915,13.1626944994,5
3916,13.1522574544,5
3917,13.1410431551,5
3918,13.1330571761,5
3919,13.1330440556,5
3920,13.1328772162,5
3921,13.1328560247,5
3922,13.1310859556,5
3923,13.1276540553,5
3924,13.1269628125,5
3925,13.120638446,5
3926,13.1161017022,5
3927,13.1147237609,5
3928,13.1122567644,5
3929,13.1096094715,5
3930,13.1047613338,5
3931,13.0962825818,5
3932,13.0956600809,5
3933,13.0917636546,5
3934,13.0867230958,5
3935,13.0838075153,5
3936,13.0829088276,5
3937,13.0816930322,5
3938,13.0810262325,5
3939,13.0753017889,5
3940,13.075031344,5
3941,13.074986544,5
3942,13.0693828857,5
3943,13.0608413111,5
3944,13.0453697066,5
3945,13.0418542959,5
3946,13.0418029986,5
3947,13.0397903118,5
3948,13.0378759959,5
3949,13.0328299347,5
3950,13.0292500729,5
3951,13.0203803921,5
3952,13.0181854869,5
3953,13.0071864973,5
3954,13.0054312109,5
3955,12.9972312561,5
3956,12.9935844123,5
3957,12.9933548438,5
3958,12.9889016539,5
3959,12.983291785,5
3960,12.9785671204,5
3961,12.9717894729,5
3962,12.951016734,5
3963,12.9462151245,5
3964,12.939017506,5
3965,12.9307928851,5
3966,12.9292631137,5
3967,12.9285083172,5
3968,12.9280022611,5
3969,12.9223166639,5
3970,12.912851816,5
3971,12.9113538458,5
3972,12.9090137575,5
3973,12.8958890186,5
3974,12.8926290175,5
3975,12.8829191842,5
3976,12.8799806569,5
3977,12.874356453,5
3978,12.8709065069,5
3979,12.8682622506,5
3980,12.863110806,5
3981,12.8628967672,5
3982,12.8611663,5
3983,12.8607573599,5
3984,12.8551036509,5
3985,12.8508224662,5
3986,12.8503188519,5
3987,12.8416951906,5
3988,12.8391676272,5
3989,12.8373114878,5
3990,12.8336598573,5
3991,12.8277854388,5
3992,12.8260012416,5
3993,12.8227014695,5
3994,12.8098456028,5
3995,12.8087206318,5
3996,12.8077763196,5
3997,12.8070691783,5
3998,12.8068584027,5
3999,12.806073651,5
4000,12.8001552185,5
4001,12.7978715467,5
4002,12.7954533216,5
4003,12.7891069284,5
4004,12.7825291346,5
4005,12.7823635736,5
4006,12.7819765051,5
4007,12.7814785883,5
4008,12.7756864107,5
4009,12.7706374442,5
4010,12.7699931933,5
4011,12.7649849659,5
4012,12.7629695514,5
4013,12.7548530527,5
4014,12.7495162972,5
4015,12.7488494748,5
4016,12.7482587892,5
4017,12.7303182261,5
4018,12.7297968106,5
4019,12.7232241321,5
4020,12.7139745785,5
4021,12.7133103076,5
4022,12.7051086297,5
4023,12.6841134403,5
4024,12.6770044738,5
4025,12.6687275813,5
4026,12.6625245971,5
4027,12.6576659204,5
4028,12.6553164619,5
4029,12.6346848799,5
4030,12.6294754183,5
4031,12.6288540531,5
4032,12.6053758776,5
4033,12.6006919356,5
4034,12.5872181568,5
4035,12.5824472607,5
4036,12.5819722284,5
4037,12.5771921968,5
4038,12.563077551,5
4039,12.5601085956,5
4040,12.5474442347,5
4041,12.5351001329,5
4042,12.534931466,5
4043,12.5222050274,5
4044,12.5188264397,5
4045,12.5157733005,5
4046,12.5140334812,5
4047,12.5091328681,5
4048,12.4934764305,5
4049,12.4914599698,5
4050,12.489939229,5
4051,12.4853757388,5
4052,12.4808259102,5
4053,12.476691995,5
4054,12.4758109306,5
4055,12.4748768753,5
4056,12.4741982815,5
4057,12.4723182109,5
4058,12.4662603096,5
4059,12.4642396157,5
4060,12.4612835715,5
4061,12.4560157534,5
4062,12.4554030087,5
4063,12.4470914321,5
4064,12.4400868014,5
4065,12.438983018,5
4066,12.4384362549,5
4067,12.4366222904,5
4068,12.4312735919,5
4069,12.4286191376,5
4070,12.4185353388,5
4071,12.4083803143,5
4072,12.3920060994,5
4073,12.3860185103,5
4074,12.3780605417,5
4075,12.3633850414,5
4076,12.3584861373,5
4077,12.3575375971,5
4078,12.3481649235,5
4079,12.3378530149,5
4080,12.3355608116,5
4081,12.3353733188,5
4082,12.3353604868,5
4083,12.3349502097,5
4084,12.3345327297,5
4085,12.3327581542,5
4086,12.3317552532,5
4087,12.32985549,5
4088,12.3254507788,5
4089,12.3220459832,5
4090,12.3158966095,5
4091,12.3087694187,5
4092,12.3060072369,5
4093,12.3036265171,5
4094,12.2979643345,5
4095,12.2837000194,5
4096,12.283504527,5
4097,12.2826090829,5
4098,12.2795689344,5
4099,12.2741606183,5
4100,12.2703163728,5
4101,12.269504133,5
4102,12.2658719469,5
4103,12.2616267085,5
4104,12.2599349165,5
4105,12.2559907301,5
4106,12.2489470487,5
4107,12.2376595761,5
4108,12.2285553888,5
4109,12.2263171653,5
4110,12.2262567217,5
4111,12.2109564466,5
4112,12.2083647593,5
4113,12.2056532754,5
4114,12.2047246141,5
4115,12.1988414621,5
4116,12.1966577401,5
4117,12.195987104,5
4118,12.1956338559,5
4119,12.183597597,5
4120,12.1820302009,5
4121,12.1816397804,5
4122,12.1723096289,5
4123,12.1648470823,5
4124,12.1633962275,5
4125,12.1610548232,5
4126,12.1605518367,5
4127,12.1535128228,5
4128,12.1402484401,5
4129,12.1358496303,5
4130,12.1357948707,5
4131,12.1237890525,5
4132,12.1206778127,5
4133,12.1176284584,5
4134,12.106117466,5
4135,12.1055517837,5
4136,12.0959013228,5
4137,12.0958344335,5
4138,12.0955346254,5
4139,12.0916486893,5
4140,12.0906372674,5
4141,12.0876284047,5
4142,12.079985245,5
4143,12.0794286575,5
4144,12.070277142,5
4145,12.0626175589,5
4146,12.0593021347,5
4147,12.0574680212,5
4148,12.0550141271,5
4149,12.0524819159,5
4150,12.0368566852,5
4151,12.0295878405,5
4152,12.0288792611,5
4153,12.0284900045,5
4154,12.024082661,5
4155,12.0232508905,5
4156,12.0206167303,5
4157,12.0042314195,5
4158,12.0036156469,5
4159,11.9674964115,5
4160,11.9658517896,5
4161,11.9651295183,5
4162,11.9613908241,5
4163,11.9596150799,5
4164,11.9589700494,5
4165,11.9582636787,5
4166,11.9513086826,5
4167,11.9378886841,5
4168,11.9232351271,5
4169,11.9202940494,5
4170,11.9191388949,5
4171,11.9187397088,5
4172,11.9111814203,5
4173,11.9085565229,5
4174,11.9084241677,5
4175,11.9038063416,5
4176,11.8915375831,5
4177,11.8914601649,5
4178,11.8868590941,5
4179,11.8850678232,5
4180,11.8838442512,5
4181,11.8825021261,5
4182,11.8707464832,5
4183,11.8660853548,5
4184,11.8572191983,5
4185,11.8534230597,5
4186,11.8497262308,5
4187,11.8428285713,5
4188,11.8373975944,5
4189,11.8325501237,5
4190,11.8282671849,5
4191,11.8276104424,5
4192,11.8262414913,5
4193,11.8216946047,5
4194,11.8191084389,5
4195,11.7990576217,5
4196,11.7970236025,5
4197,11.7959402821,5
4198,11.7932684221,5
4199,11.7927871666,5
4200,11.7925497795,5
4201,11.785859304,5
4202,11.7834823379,5
4203,11.7796167484,5
4204,11.7678803144,5
4205,11.765802361,5
4206,11.7639513408,5
4207,11.7636824692,5
4208,11.7628161334,5
4209,11.7577294756,5
4210,11.754530564,5
4211,11.7467941692,5
4212,11.734149403,5
4213,11.731099886,5
4214,11.7267989677,5
4215,11.724165818,5
4216,11.7234595825,5
4217,11.723197336,5
4218,11.7225227434,5
4219,11.7058672544,5
4220,11.704860832,5
4221,11.7006999224,5
4222,11.6990277181,5
4223,11.6821417046,5
4224,11.6699073069,5
4225,11.663613087,5
4226,11.6632794753,5
4227,11.6616105409,5
4228,11.6507233845,5
4229,11.6468566445,5
4230,11.640259955,5
4231,11.6315142866,5
4232,11.6310444629,5
4233,11.6294898321,5
4234,11.628948066,5
4235,11.6281488088,5
4236,11.6161044423,5
4237,11.6130002161,5
4238,11.6081265879,5
4239,11.6076024777,5
4240,11.6016819607,5
4241,11.5950882053,5
4242,11.5943118933,5
4243,11.5828977317,5
4244,11.579027073,5
4245,11.5784454345,5
4246,11.5742044959,5
4247,11.5723296886,5
4248,11.5669871107,5
4249,11.5667879183,5
4250,11.5630924814,5
4251,11.5581792006,5
4252,11.5493574031,5
4253,11.5455543984,5
4254,11.5404974006,5
4255,11.537743161,5
4256,11.5370997047,5
4257,11.536980413,5
4258,11.5347713843,5
4259,11.5207558542,5
4260,11.5146301194,5
4261,11.5126751389,5
4262,11.5100928756,5
4263,11.5048484105,5
4264,11.4968221524,5
4265,11.4959111131,5
4266,11.4905268241,5
4267,11.4884963521,5
4268,11.4861672739,5
4269,11.4854501235,5
4270,11.4808298945,5
4271,11.4657218556,5
4272,11.4549588413,5
4273,11.4477672975,5
4274,11.4462168956,5
4275,11.4453901738,5
4276,11.4430016047,5
4277,11.4423935324,5
4278,11.4300730041,5
4279,11.4261251248,5
4280,11.4248021436,5
4281,11.4022072838,5
4282,11.3932101753,5
4283,11.379997159,5
4284,11.3793107448,5
4285,11.3791640841,5
4286,11.3696722179,5
4287,11.3688050267,5
4288,11.3611437554,5
4289,11.3566223997,5
4290,11.3552798484,5
4291,11.352375387,5
4292,11.3450180753,5
4293,11.3445310125,5
4294,11.3342837983,5
4295,11.3333842639,5
4296,11.3289038288,5
4297,11.3178799292,5
4298,11.3125661422,5
4299,11.3090465338,5
4300,11.3025566051,5
4301,11.3022416356,5
4302,11.2868358917,5
4303,11.2755794519,5
4304,11.2736027792,5
4305,11.2628440075,5
4306,11.2576737181,5
4307,11.2523833203,5
4308,11.2519297305,5
4309,11.2493584241,5
4310,11.2487344615,5
4311,11.2358043891,5
4312,11.2326252061,5
4313,11.2315485039,5
4314,11.2287665936,5
4315,11.2230262804,5
4316,11.1955623934,5
4317,11.1741807548,5
4318,11.1669271185,5
4319,11.1403941664,5
4320,11.1394754329,5
4321,11.1266842041,5
4322,11.1264454272,5
4323,11.1217744945,5
4324,11.1048978804,5
4325,11.0909482931,5
4326,11.0851530865,5
4327,11.0842676049,5
4328,11.0821220375,5
4329,11.0759641723,5
4330,11.0738056226,5
4331,11.0595859686,5
4332,11.0590787384,5
4333,11.0576373312,5
4334,11.0557928218,5
4335,11.0442789567,5
4336,11.0394154865,5
4337,11.0376734594,5
4338,11.034607801,5
4339,11.0294410312,5
4340,11.0252128439,5
4341,11.0187341546,5
4342,11.0183315021,5
4343,11.0171385341,5
4344,11.0161213392,5
4345,10.9893121579,5
4346,10.9812589525,5
4347,10.9735642223,5
4348,10.9651275099,5
4349,10.9566041962,5
4350,10.9563007021,5
4351,10.9531074414,5
4352,10.9462731118,5
4353,10.9444597216,5
4354,10.9436563806,5
4355,10.9387506843,5
4356,10.9368048081,5
4357,10.9337309884,5
4358,10.9290937063,5
4359,10.9209345363,5
4360,10.9104404236,5
4361,10.908645112,5
4362,10.906549267,5
4363,10.9032368394,5
4364,10.9029774219,5
4365,10.8942262078,5
4366,10.893032934,5
4367,10.8913815659,5
4368,10.8835070953,5
4369,10.8816216661,5
4370,10.8815927364,5
4371,10.8705262218,5
4372,10.8691977894,5
4373,10.8672561613,5
4374,10.85124743,5
4375,10.8484879142,5
4376,10.848100584,5
4377,10.8479289072,5
4378,10.8343183027,5
4379,10.8294001278,5
4380,10.8272660026,5
4381,10.8231638425,5
4382,10.8204740146,5
4383,10.8183719792,5
4384,10.7992145716,5
4385,10.7984204507,5
4386,10.7957724078,5
4387,10.79165009,5
4388,10.7876211207,5
4389,10.7864474823,5
4390,10.7838608439,5
4391,10.7809326386,5
4392,10.7797697532,5
4393,10.7656272247,5
4394,10.7610627722,5
4395,10.7589022203,5
4396,10.7400404244,5
4397,10.7258819303,5
4398,10.7188900368,5
4399,10.7039158631,5
4400,10.7011266257,5
4401,10.6920940352,5
4402,10.6901091302,5
4403,10.6898801168,5
4404,10.6840668995,5
4405,10.6823046227,5
4406,10.68118859,5
4407,10.6805902823,5
4408,10.6776221196,5
4409,10.6756742861,5
4410,10.6755251044,5
4411,10.6724983377,5
4412,10.6662307866,5
4413,10.6608924705,5
4414,10.6554129188,5
4415,10.6454678091,5
4416,10.645281733,5
4417,10.643436042,5
4418,10.6385700616,5
4419,10.6364483126,5
4420,10.6328828371,5
4421,10.6261826842,5
4422,10.6238772503,5
4423,10.6233404836,5
4424,10.6117905747,5
4425,10.6068751771,5
4426,10.5982857962,5
4427,10.597285232,5
4428,10.5931693561,5
4429,10.5794659672,5
4430,10.5737312328,5
4431,10.5645055055,5
4432,10.5636911303,5
4433,10.5612270037,5
4434,10.5579096858,5
4435,10.5499047581,5
4436,10.5425681524,5
4437,10.532036429,5
4438,10.529353327,5
4439,10.5282097602,5
4440,10.526974048,5
4441,10.5266283805,5
4442,10.5119334617,5
4443,10.497793736,5
4444,10.4850536261,5
4445,10.4808752359,5
4446,10.4774922583,5
4447,10.4654928396,5
4448,10.4562834098,5
4449,10.4525065291,5
4450,10.4435593307,5
4451,10.4415842199,5
4452,10.4253644331,5
4453,10.4228836684,5
4454,10.4005585962,5
4455,10.3954404017,5
4456,10.3900968551,5
4457,10.3790886296,5
4458,10.3567896779,5
4459,10.3404598419,5
4460,10.3371417925,5
4461,10.3348022736,5
4462,10.325158714,5
4463,10.3198513135,5
4464,10.3171611219,5
4465,10.3154473374,5
4466,10.3057525592,5
4467,10.3033143995,5
4468,10.3005543149,5
4469,10.2772839713,5
4470,10.276164346,5
4471,10.2737298116,5
4472,10.2594011766,5
4473,10.2555193577,5
4474,10.2521721473,5
4475,10.2434260551,5
4476,10.2391304154,5
4477,10.2373483565,5
4478,10.2351962178,5
4479,10.2326796937,5
4480,10.2127946096,5
4481,10.2012713126,5
4482,10.198188364,5
4483,10.1931387662,5
4484,10.191668326,5
4485,10.1895172313,5
4486,10.1822953481,5
4487,10.1680635262,5
4488,10.166901794,5
4489,10.1531549845,5
4490,10.1521947701,5
4491,10.1486291648,5
4492,10.1452438857,5
4493,10.1438419721,5
4494,10.1437009911,5
4495,10.1236205873,5
4496,10.121461955,5
4497,10.1162849922,5
4498,10.1102378516,5
4499,10.0963733622,5
4500,10.0913590182,5
4501,10.09109173,5
4502,10.0877610241,5
4503,10.0665994856,5
4504,10.0637096013,5
4505,10.0591396446,5
4506,10.0440500805,5
4507,10.0423445388,5
4508,10.0070728208,5
4509,10.0070385596,5
4510,10.0064936693,5
4511,10.0058150288,5
4512,10.0043049799,5
4513,9.9951927007,5
4514,9.9904735511,5
4515,9.9899972421,5
4516,9.980223752,5
4517,9.9754950181,5
4518,9.9647899798,5
4519,9.9605090249,5
4520,9.9599550583,5
4521,9.9487159588,5
4522,9.940675563,5
4523,9.9404139697,5
4524,9.9394256687,5
4525,9.9186606104,5
4526,9.9184950596,5
4527,9.9075824992,5
4528,9.8883024066,5
4529,9.87765247,5
4530,9.8698994181,5
4531,9.8607217546,5
4532,9.8530372818,5
4533,9.8490852782,5
4534,9.8482013292,5
4535,9.8423545381,5
4536,9.8187889329,5
4537,9.7892642339,5
4538,9.7849228486,5
4539,9.7823166831,5
4540,9.762909429,5
4541,9.7612434615,5
4542,9.7582392329,5
4543,9.7581705529,5
4544,9.7513715225,5
4545,9.7413382687,5
4546,9.7380514839,5
4547,9.731794847,5
4548,9.7183100494,5
4549,9.7123641876,5
4550,9.7006073728,5
4551,9.6905564714,5
4552,9.6611069084,5
4553,9.6604643175,5
4554,9.6435106729,5
4555,9.6419339691,5
4556,9.6412881296,5
4557,9.6406176976,5
4558,9.6384847783,5
4559,9.6356430085,5
4560,9.6334231533,5
4561,9.6231073091,5
4562,9.6166963403,5
4563,9.6123587449,5
4564,9.6120690912,5
4565,9.6096991985,5
4566,9.6059965578,5
4567,9.6038523991,5
4568,9.6019463314,5
4569,9.5936529201,5
4570,9.5933342098,5
4571,9.5920317215,5
4572,9.5892797909,5
4573,9.5889406058,5
4574,9.5755918959,5
4575,9.5745585232,5
4576,9.569070199,5
4577,9.5673379966,5
4578,9.5627853352,5
4579,9.5606518678,5
4580,9.5596331745,5
4581,9.5556984197,5
4582,9.5317487553,5
4583,9.5094278464,5
4584,9.50150219,5
4585,9.4933575532,5
4586,9.4849555876,5
4587,9.472679636,5
4588,9.4723749012,5
4589,9.4659861195,5
4590,9.4595659968,5
4591,9.4567004209,5
4592,9.450114575,5
4593,9.4500250762,5
4594,9.4420474146,5
4595,9.4401934377,5
4596,9.4348032152,5
4597,9.4279931741,5
4598,9.4265837776,5
4599,9.4248254576,5
4600,9.4189813021,5
4601,9.418833306,5
4602,9.4174906199,5
4603,9.4073114488,5
4604,9.3990652768,5
4605,9.3943553173,5
4606,9.384176761,5
4607,9.376001361,5
4608,9.3722023299,5
4609,9.3717181306,5
4610,9.3710557967,5
4611,9.3685241216,5
4612,9.3672423728,5
4613,9.3664846743,5
4614,9.3501420752,5
4615,9.3429166593,5
4616,9.3425974988,5
4617,9.3332338632,5
4618,9.3282283989,5
4619,9.3223069855,5
4620,9.3216806834,5
4621,9.3189977725,5
4622,9.3179343578,5
4623,9.2953292789,5
4624,9.2942370271,5
4625,9.294105944,5
4626,9.292967677,5
4627,9.2873983431,5
4628,9.277934891,5
4629,9.2765472133,5
4630,9.263999841,5
4631,9.2454157421,5
4632,9.23900096,5
4633,9.2334181602,5
4634,9.2322273671,5
4635,9.2306891252,5
4636,9.2291200436,5
4637,9.227479563,5
4638,9.2161110182,5
4639,9.2118771927,5
4640,9.209785452,5
4641,9.2092932155,5
4642,9.2047896755,5
4643,9.1785713139,5
4644,9.173188075,5
4645,9.16997298,5
4646,9.1637332957,5
4647,9.1609473044,5
4648,9.1512242884,5
4649,9.149653681,5
4650,9.1360044908,5
4651,9.1355593077,5
4652,9.1144838858,5
4653,9.1108665131,5
4654,9.1077246816,5
4655,9.0921129748,5
4656,9.0913011455,5
4657,9.0881002022,5
4658,9.0670111686,5
4659,9.0416474293,5
4660,9.0394416732,5
4661,9.0377604533,5
4662,9.0340779657,5
4663,9.0330185,5
4664,9.0208632099,5
4665,9.0117619277,5
4666,9.0088127004,5
4667,9.0022569699,5
4668,8.9929826315,5
4669,8.9907261031,5
4670,8.9885492639,5
4671,8.9806001788,5
4672,8.975261513,5
4673,8.9716994616,5
4674,8.9601300812,5
4675,8.9562674364,5
4676,8.9558828061,5
4677,8.9519780265,5
4678,8.9512748413,5
4679,8.9481896461,5
4680,8.9462217187,5
4681,8.9379968985,5
4682,8.9195913358,5
4683,8.8812729718,5
4684,8.8803607378,5
4685,8.8801801025,5
4686,8.8735677772,5
4687,8.8654437173,5
4688,8.8641185676,5
4689,8.8546326853,5
4690,8.8544664469,5
4691,8.8530330244,5
4692,8.8521544494,5
4693,8.8498209229,5
4694,8.8350023961,5
4695,8.8325390735,5
4696,8.8271425514,5
4697,8.8182311752,5
4698,8.8138254989,5
4699,8.8134889638,5
4700,8.8091682939,5
4701,8.8062056148,5
4702,8.7952516224,5
4703,8.7938609214,5
4704,8.7936002755,5
4705,8.784249823,5
4706,8.7831125213,5
4707,8.7716232276,5
4708,8.7696467634,5
4709,8.760740084,5
4710,8.7528801781,5
4711,8.7513625899,5
4712,8.748124891,5
4713,8.7446539185,5
4714,8.7427771558,5
4715,8.7401256391,5
4716,8.7384333821,5
4717,8.7264315685,5
4718,8.7240231172,5
4719,8.7239778756,5
4720,8.7118047486,5
4721,8.6965606355,5
4722,8.6948244318,5
4723,8.6840051283,5
4724,8.6816461959,5
4725,8.6769285491,5
4726,8.6766929394,5
4727,8.6733428675,5
4728,8.6674001435,5
4729,8.6636742011,5
4730,8.6582950424,5
4731,8.6577245253,5
4732,8.6481727835,5
4733,8.6260077893,5
4734,8.6201513077,5
4735,8.613824983,5
4736,8.6133022738,5
4737,8.6114004298,5
4738,8.6009518404,5
4739,8.5978050379,5
4740,8.5821380398,5
4741,8.5803690731,5
4742,8.5772983501,5
4743,8.5757543718,5
4744,8.5736479339,5
4745,8.5727235135,5
4746,8.5681110918,5
4747,8.5586380159,5
4748,8.5565526254,5
4749,8.5536192937,5
4750,8.5476505739,5
4751,8.5461111742,5
4752,8.545546985,5
4753,8.5436624526,5
4754,8.5274272237,5
4755,8.5219905471,5
4756,8.5191363167,5
4757,8.5096505915,5
4758,8.5082721259,5
4759,8.5032864693,5
4760,8.502031215,5
4761,8.4916606395,5
4762,8.4861262609,5
4763,8.4826440652,5
4764,8.4823397395,5
4765,8.4777639195,5
4766,8.4674795646,5
4767,8.4673220157,5
4768,8.4399808083,5
4769,8.4359777821,5
4770,8.4350597413,5
4771,8.4273216373,5
4772,8.4186985804,5
4773,8.4120024914,5
4774,8.4098513931,5
4775,8.4031998084,5
4776,8.3864798151,5
4777,8.3860649833,5
4778,8.3785806772,5
4779,8.3670871146,5
4780,8.3662644062,5
4781,8.3652229568,5
